AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_0577935,OTH,stimuli_raw/wav/FNiralee2.wav,65,FNiralee2_65,HIN,232.33,231.85597,bʱ,F,FNiralee,ABHA,0.32103006796323763
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,589.6186,590.04704,FNiralee1_74,ARA,74,F,ɾ,ENG,t_0931661,OTH,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA,0.3419800340482363
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,302.62,303.08,FNiralee2_73,ARA,73,F,ɾ,ENG,t_0451246,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,ɽʱ,M,Mrajesh,ARTHA,0.3043737439147248
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_0579356,OTH,stimuli_raw/wav/FNiralee2.wav,102,FNiralee2_102,HIN,390.36287000000004,389.88054,ɽʱ,F,FNiralee,ARTHA,0.3011887267007223
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,200.12353000000002,200.53,Mrajesh2_74,ARA,74,M,ɾ,ENG,t_0576590,OTH,stimuli_raw/wav/FNiralee2.wav,103,FNiralee2_103,HIN,396.95617000000004,396.54195,ɽ,F,FNiralee,ARTA,0.24224509167804803
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,302.62,303.08,FNiralee2_73,ARA,73,F,ɾ,ENG,t_0932839,OTH,stimuli_raw/wav/Mrajesh2.wav,104,Mrajesh2_104,HIN,279.82,279.4325,ɽ,M,Mrajesh,ARTA,0.27408575832747706
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,305.1463,305.5354200000001,FNiralee2_74,ARA,74,F,ɾ,ENG,t_0932336,OTH,stimuli_raw/wav/Mrajesh1.wav,106,Mrajesh1_106,HIN,344.54976,344.12769,ɳ,M,Mrajesh,ANRA,0.30487672588955633
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_0578727,OTH,stimuli_raw/wav/FNiralee1.wav,111,FNiralee1_111,HIN,927.2306800000001,926.789,ɳ,F,FNiralee,ANRA,0.2981719012673747
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,316.15774,316.62899,FNiralee2_78,ALA,78,F,l,ENG,t_0936639,OTH,stimuli_raw/wav/Mrajesh2.wav,10,Mrajesh2_10,HIN,34.52,34.128890000000006,ɡʱ,M,Mrajesh,AGHA,0.3158747490187681
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0581888,OTH,stimuli_raw/wav/FNiralee2.wav,11,FNiralee2_11,HIN,46.101659999999995,45.51187,ɡʱ,F,FNiralee,AGHA,0.3123082515641372
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,l,ENG,t_0453597,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA,0.35195482810690565
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,209.22802,209.53,Mrajesh2_78,ALA,78,M,l,ENG,t_1066044,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA,0.3281843315720146
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,607.44483,607.8731799999998,FNiralee1_77,ALA,77,F,l,ENG,t_0454730,OTH,stimuli_raw/wav/Mrajesh2.wav,32,Mrajesh2_32,HIN,91.36,90.98209,ʈʰ,M,Mrajesh,ATRHA,0.36163032036528325
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,205.54043000000001,205.92,Mrajesh2_76,ALA,76,M,l,ENG,t_0583357,OTH,stimuli_raw/wav/FNiralee2.wav,32,FNiralee2_32,HIN,117.9,117.36769,ʈʰ,F,FNiralee,ATRHA,0.3349938240781105
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,207.35908999999998,207.72,Mrajesh2_77,ALA,77,M,l,ENG,t_0581270,OTH,stimuli_raw/wav/FNiralee1.wav,34,FNiralee1_34,HIN,276.7203,276.27178,ɖ,F,FNiralee,ADRA,0.2758951734148615
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,l,ENG,t_0454767,OTH,stimuli_raw/wav/Mrajesh2.wav,34,Mrajesh2_34,HIN,97.08,96.7017,ɖ,M,Mrajesh,ADRA,0.2878075219981223
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0582704,OTH,stimuli_raw/wav/FNiralee1.wav,38,FNiralee1_38,HIN,298.35,297.88,ɖʱ,F,FNiralee,ADRHA,0.35125944739945403
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,l,ENG,t_0454317,OTH,stimuli_raw/wav/Mrajesh1.wav,39,Mrajesh1_39,HIN,156.52,156.13224,ɖʱ,M,Mrajesh,ADRHA,0.3296336519886807
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,209.22802,209.53,Mrajesh2_78,ALA,78,M,l,ENG,t_1066200,OTH,stimuli_raw/wav/FNiralee2.wav,51,FNiralee2_51,HIN,179.07,178.52405,dʱ,F,FNiralee,ADHA,0.3203195040651972
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,316.15774,316.62899,FNiralee2_78,ALA,78,F,l,ENG,t_0454362,OTH,stimuli_raw/wav/Mrajesh1.wav,51,Mrajesh1_51,HIN,194.90636999999998,194.50738,dʱ,M,Mrajesh,ADHA,0.3001694027817657
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,311.10414,311.56919,FNiralee2_76,ALA,76,F,l,ENG,t_0453892,OTH,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA,0.36485773846324887
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,205.54043000000001,205.92,Mrajesh2_76,ALA,76,M,l,ENG,t_0584173,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA,0.3064880641685823
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,l,ENG,t_0454443,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,ɽʱ,M,Mrajesh,ARTHA,0.32656122322583003
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_1066242,OTH,stimuli_raw/wav/FNiralee2.wav,101,FNiralee2_101,HIN,388.05287000000004,387.58306,ɽʱ,F,FNiralee,ARTHA,0.31087081600827093
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,607.44483,607.8731799999998,FNiralee1_77,ALA,77,F,l,ENG,t_0455558,OTH,stimuli_raw/wav/Mrajesh1.wav,103,Mrajesh1_103,HIN,336.99044,336.57115,ɽ,M,Mrajesh,ARTA,0.24910531471269295
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0584252,OTH,stimuli_raw/wav/FNiralee1.wav,108,FNiralee1_108,HIN,909.5418199999999,909.12643,ɽ,F,FNiralee,ARTA,0.28757695972674696
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,207.35908999999998,207.72,Mrajesh2_77,ALA,77,M,l,ENG,t_0580814,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46443999999997,406.98305,ɳ,F,FNiralee,ANRA,0.24136633876733515
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,607.44483,607.8731799999998,FNiralee1_77,ALA,77,F,l,ENG,t_0935009,OTH,stimuli_raw/wav/Mrajesh2.wav,106,Mrajesh2_106,HIN,284.58224,284.16595,ɳ,M,Mrajesh,ANRA,0.256601512269342
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,333.35,333.84978,FNiralee2_83,AXA,83,F,ʃ,ENG,t_0456215,OTH,stimuli_raw/wav/Mrajesh1.wav,11,Mrajesh1_11,HIN,72.34,71.9268,ɡʱ,M,Mrajesh,AGHA,0.33092437788731777
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,285.24807999999996,285.64,Mrajesh1_84,AXA,84,M,ʃ,ENG,t_0586065,OTH,stimuli_raw/wav/FNiralee2.wav,11,FNiralee2_11,HIN,46.101659999999995,45.51187,ɡʱ,F,FNiralee,AGHA,0.32012983375308235
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_1070213,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA,0.2698477233964386
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,647.29597,647.79427,FNiralee1_82,AXA,82,F,ʃ,ENG,t_0937240,OTH,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77548999999999,d͡ʒʱ,M,Mrajesh,ADXHA,0.2948790423452064
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,651.74198,652.41868,FNiralee1_84,AXA,84,F,ʃ,ENG,t_0457935,OTH,stimuli_raw/wav/Mrajesh2.wav,33,Mrajesh2_33,HIN,93.2,92.80223000000001,ʈʰ,M,Mrajesh,ATRHA,0.3599018185831405
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_0586124,OTH,stimuli_raw/wav/FNiralee2.wav,31,FNiralee2_31,HIN,115.43,114.90941000000001,ʈʰ,F,FNiralee,ATRHA,0.26286767376370956
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_0585464,OTH,stimuli_raw/wav/FNiralee1.wav,36,FNiralee1_36,HIN,280.92381,280.49093999999997,ɖ,F,FNiralee,ADRA,0.341685427342478
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,330.92,331.40632,FNiralee2_82,AXA,82,F,ʃ,ENG,t_0938959,OTH,stimuli_raw/wav/Mrajesh2.wav,36,Mrajesh2_36,HIN,100.55,100.21526,ɖ,M,Mrajesh,ADRA,0.3497396283061356
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,651.74198,652.41868,FNiralee1_84,AXA,84,F,ʃ,ENG,t_0456423,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,ɖʱ,M,Mrajesh,ADRHA,0.3508582125757139
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,226.96,227.29,Mrajesh2_84,AXA,84,M,ʃ,ENG,t_1070328,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,ɖʱ,F,FNiralee,ADRHA,0.31260718454363057
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,330.92,331.40632,FNiralee2_82,AXA,82,F,ʃ,ENG,t_0458086,OTH,stimuli_raw/wav/Mrajesh2.wav,51,Mrajesh2_51,HIN,141.88,141.48882,dʱ,M,Mrajesh,ADHA,0.37409993956611
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,225.14,225.51,Mrajesh2_83,AXA,83,M,ʃ,ENG,t_0588314,OTH,stimuli_raw/wav/FNiralee1.wav,50,FNiralee1_50,HIN,399.89415,399.4068,dʱ,F,FNiralee,ADHA,0.33825018333881696
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_0586964,OTH,stimuli_raw/wav/FNiralee1.wav,66,FNiralee1_66,HIN,499.52160999999995,499.12528,bʱ,F,FNiralee,ABHA,0.3620858115191261
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,649.4161,649.87823,FNiralee1_83,AXA,83,F,ʃ,ENG,t_0938033,OTH,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA,0.35008881208866827
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,281.5643100000001,281.96,Mrajesh1_82,AXA,82,M,ʃ,ENG,t_1071796,OTH,stimuli_raw/wav/FNiralee2.wav,100,FNiralee2_100,HIN,385.73312999999996,385.26014,ɽʱ,F,FNiralee,ARTHA,0.3344763606094904
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,651.74198,652.41868,FNiralee1_84,AXA,84,F,ʃ,ENG,t_0939150,OTH,stimuli_raw/wav/Mrajesh2.wav,100,Mrajesh2_100,HIN,270.37,269.92046,ɽʱ,M,Mrajesh,ARTHA,0.35855667057858376
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_1072517,OTH,stimuli_raw/wav/FNiralee1.wav,106,FNiralee1_106,HIN,905.2932300000001,904.8725699999999,ɽ,F,FNiralee,ARTA,0.34741576859125095
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,649.4161,649.87823,FNiralee1_83,AXA,83,F,ʃ,ENG,t_0939725,OTH,stimuli_raw/wav/Mrajesh1.wav,103,Mrajesh1_103,HIN,336.99044,336.57115,ɽ,M,Mrajesh,ARTA,0.3415785680009682
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,333.35,333.84978,FNiralee2_83,AXA,83,F,ʃ,ENG,t_0938186,OTH,stimuli_raw/wav/Mrajesh2.wav,106,Mrajesh2_106,HIN,284.58224,284.16595,ɳ,M,Mrajesh,ANRA,0.33193558924000854
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_0585680,OTH,stimuli_raw/wav/FNiralee1.wav,111,FNiralee1_111,HIN,927.2306800000001,926.789,ɳ,F,FNiralee,ANRA,0.3461465163919335
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,298.82232,299.19,Mrajesh1_89,ASA,89,M,s,ENG,t_1075745,OTH,stimuli_raw/wav/FNiralee2.wav,11,FNiralee2_11,HIN,46.101659999999995,45.51187,ɡʱ,F,FNiralee,AGHA,0.32099821653052973
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,693.8913,694.39174,FNiralee1_88,ASA,88,F,s,ENG,t_0943054,OTH,stimuli_raw/wav/Mrajesh2.wav,12,Mrajesh2_12,HIN,37.94673,37.54,ɡʱ,M,Mrajesh,AGHA,0.3286886975554429
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,698.36577,698.8122900000003,FNiralee1_90,ASA,90,F,s,ENG,t_0943074,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA,0.3214907408476385
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,240.12,240.59,Mrajesh2_89,ASA,89,M,s,ENG,t_0591674,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA,0.3308407461380147
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,297.06056,297.46,Mrajesh1_88,ASA,88,M,s,ENG,t_0592375,OTH,stimuli_raw/wav/FNiralee1.wav,32,FNiralee1_32,HIN,258.87049,258.39535,ʈʰ,F,FNiralee,ATRHA,0.3130688383331574
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,350.17028,350.62834,FNiralee2_89,ASA,89,F,s,ENG,t_0462137,OTH,stimuli_raw/wav/Mrajesh2.wav,31,Mrajesh2_31,HIN,89.57,89.14985,ʈʰ,M,Mrajesh,ATRHA,0.3119156785186584
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,297.06056,297.46,Mrajesh1_88,ASA,88,M,s,ENG,t_1075852,OTH,stimuli_raw/wav/FNiralee2.wav,35,FNiralee2_35,HIN,126.6761,126.16475,ɖ,F,FNiralee,ADRA,0.33344416946854993
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,698.36577,698.8122900000003,FNiralee1_90,ASA,90,F,s,ENG,t_0943200,OTH,stimuli_raw/wav/Mrajesh2.wav,35,Mrajesh2_35,HIN,98.85,98.4695,ɖ,M,Mrajesh,ADRA,0.3321952201733283
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,350.17028,350.62834,FNiralee2_89,ASA,89,F,s,ENG,t_0943226,OTH,stimuli_raw/wav/Mrajesh2.wav,37,Mrajesh2_37,HIN,104.12,103.75913,ɖʱ,M,Mrajesh,ADRHA,0.34587491679419824
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,298.82232,299.19,Mrajesh1_89,ASA,89,M,s,ENG,t_1077281,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,ɖʱ,F,FNiralee,ADRHA,0.33329750184881873
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,238.46441000000002,238.87,Mrajesh2_88,ASA,88,M,s,ENG,t_1077322,OTH,stimuli_raw/wav/FNiralee2.wav,50,FNiralee2_50,HIN,176.65,176.12967,dʱ,F,FNiralee,ADHA,0.3426188814397043
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,693.8913,694.39174,FNiralee1_88,ASA,88,F,s,ENG,t_0942244,OTH,stimuli_raw/wav/Mrajesh2.wav,50,Mrajesh2_50,HIN,140.11,139.80311,dʱ,M,Mrajesh,ADHA,0.3761375491627012
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,298.82232,299.19,Mrajesh1_89,ASA,89,M,s,ENG,t_0591128,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA,0.33601134919920234
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,352.67105,353.17863,FNiralee2_90,ASA,90,F,s,ENG,t_0943335,OTH,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA,0.3620615482423352
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,347.6,348.08423999999997,FNiralee2_88,ASA,88,F,s,ENG,t_0941785,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,ɽʱ,M,Mrajesh,ARTHA,0.3373000500848333
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,298.82232,299.19,Mrajesh1_89,ASA,89,M,s,ENG,t_1076681,OTH,stimuli_raw/wav/FNiralee1.wav,105,FNiralee1_105,HIN,892.98555,892.5444,ɽʱ,F,FNiralee,ARTHA,0.34376087978914094
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,347.6,348.08423999999997,FNiralee2_88,ASA,88,F,s,ENG,t_0461416,OTH,stimuli_raw/wav/Mrajesh2.wav,104,Mrajesh2_104,HIN,279.82,279.4325,ɽ,M,Mrajesh,ARTA,0.34268002578161183
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,238.46441000000002,238.87,Mrajesh2_88,ASA,88,M,s,ENG,t_1078102,OTH,stimuli_raw/wav/FNiralee1.wav,107,FNiralee1_107,HIN,907.41752,906.99719,ɽ,F,FNiralee,ARTA,0.36742092412455124
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,240.12,240.59,Mrajesh2_89,ASA,89,M,s,ENG,t_0591938,OTH,stimuli_raw/wav/FNiralee2.wav,106,FNiralee2_106,HIN,405.25726000000003,404.86421,ɳ,F,FNiralee,ANRA,0.38312928661912654
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,696.1034,696.60946,FNiralee1_89,ASA,89,F,s,ENG,t_0461498,OTH,stimuli_raw/wav/Mrajesh2.wav,108,Mrajesh2_108,HIN,288.00268,287.62501000000003,ɳ,M,Mrajesh,ANRA,0.3267532275158896
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,362.16167,362.66,FNiralee2_93,AHHA,93,F,ɦ,ENG,t_0462606,OTH,stimuli_raw/wav/Mrajesh1.wav,12,Mrajesh1_12,HIN,74.05,73.69,ɡʱ,M,Mrajesh,AGHA,0.3210231752799075
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,308.05748,308.45133,Mrajesh1_93,AHHA,93,M,ɦ,ENG,t_0595821,OTH,stimuli_raw/wav/FNiralee2.wav,12,FNiralee2_12,HIN,48.883959999999995,48.25,ɡʱ,F,FNiralee,AGHA,0.3061261354906361
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,713.12009,713.6301900000003,FNiralee1_92,AHHA,92,F,ɦ,ENG,t_0463694,OTH,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77548999999999,d͡ʒʱ,M,Mrajesh,ADXHA,0.35567460054493505
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,308.05748,308.45133,Mrajesh1_93,AHHA,93,M,ɦ,ENG,t_0595833,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA,0.3461809930456311
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,245.02168999999998,245.38223,Mrajesh2_91,AHHA,91,M,ɦ,ENG,t_1080682,OTH,stimuli_raw/wav/FNiralee1.wav,33,FNiralee1_33,HIN,261.06865,260.56219,ʈʰ,F,FNiralee,ATRHA,0.34985079653994944
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,357.27,357.75,FNiralee2_91,AHHA,91,F,ɦ,ENG,t_0944701,OTH,stimuli_raw/wav/Mrajesh1.wav,31,Mrajesh1_31,HIN,138.11,137.67462,ʈʰ,M,Mrajesh,ATRHA,0.33733550092157566
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,710.88793,711.3706900000003,FNiralee1_91,AHHA,91,F,ɦ,ENG,t_0943702,OTH,stimuli_raw/wav/Mrajesh1.wav,34,Mrajesh1_34,HIN,145.82,145.4397,ɖ,M,Mrajesh,ADRA,0.38148887602011633
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,ɦ,ENG,t_0595203,OTH,stimuli_raw/wav/FNiralee1.wav,35,FNiralee1_35,HIN,278.81684,278.36311,ɖ,F,FNiralee,ADRA,0.36507464284200347
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,713.12009,713.6301900000003,FNiralee1_92,AHHA,92,F,ɦ,ENG,t_0945899,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,ɖʱ,M,Mrajesh,ADRHA,0.24915443263872086
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,245.02168999999998,245.38223,Mrajesh2_91,AHHA,91,M,ɦ,ENG,t_0593845,OTH,stimuli_raw/wav/FNiralee1.wav,38,FNiralee1_38,HIN,298.35,297.88,ɖʱ,F,FNiralee,ADRHA,0.32143170382438746
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,362.16167,362.66,FNiralee2_93,AHHA,93,F,ɦ,ENG,t_0464460,OTH,stimuli_raw/wav/Mrajesh2.wav,51,Mrajesh2_51,HIN,141.88,141.48882,dʱ,M,Mrajesh,ADHA,0.36666683107157055
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,245.02168999999998,245.38223,Mrajesh2_91,AHHA,91,M,ɦ,ENG,t_0596005,OTH,stimuli_raw/wav/FNiralee2.wav,51,FNiralee2_51,HIN,179.07,178.52405,dʱ,F,FNiralee,ADHA,0.30996794676789946
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,ɦ,ENG,t_1082220,OTH,stimuli_raw/wav/FNiralee1.wav,66,FNiralee1_66,HIN,499.52160999999995,499.12528,bʱ,F,FNiralee,ABHA,0.34370696659529965
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,710.88793,711.3706900000003,FNiralee1_91,AHHA,91,F,ɦ,ENG,t_0944962,OTH,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA,0.3156424979070474
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,ɦ,ENG,t_0356046,OTH,stimuli_raw/wav/Fbhavya2.wav,100,Fbhavya2_100,HIN,287.78389,287.44,ɽʱ,F,Fbhavya,ARTHA,0.3289539926043962
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,246.80321,247.21041,Mrajesh2_92,AHHA,92,M,ɦ,ENG,t_0593966,OTH,stimuli_raw/wav/FNiralee1.wav,105,FNiralee1_105,HIN,892.98555,892.5444,ɽʱ,F,FNiralee,ARTHA,0.318958402721224
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,357.27,357.75,FNiralee2_91,AHHA,91,F,ɦ,ENG,t_0946645,OTH,stimuli_raw/wav/Mrajesh2.wav,104,Mrajesh2_104,HIN,279.82,279.4325,ɽ,M,Mrajesh,ARTA,0.34520366337701663
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,245.02168999999998,245.38223,Mrajesh2_91,AHHA,91,M,ɦ,ENG,t_0595369,OTH,stimuli_raw/wav/FNiralee1.wav,106,FNiralee1_106,HIN,905.2932300000001,904.8725699999999,ɽ,F,FNiralee,ARTA,0.3308985973735063
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,362.16167,362.66,FNiralee2_93,AHHA,93,F,ɦ,ENG,t_0946719,OTH,stimuli_raw/wav/Mrajesh2.wav,108,Mrajesh2_108,HIN,288.00268,287.62501000000003,ɳ,M,Mrajesh,ANRA,0.3462735700032758
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,306.15,306.58,Mrajesh1_92,AHHA,92,M,ɦ,ENG,t_1078841,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46443999999997,406.98305,ɳ,F,FNiralee,ANRA,0.334752867600939
